4.20E-07,106.686
4.32E-07,101.727
4.45E-07,97.1995
4.60E-07,92.083
4.77E-07,87.4872
4.94E-07,83.3562
5.12E-07,79.6198
5.30E-07,76.2392
5.52E-07,72.5865
5.76E-07,69.3262
6.01E-07,66.4172
6.27E-07,63.8294
6.54E-07,61.5435
6.82E-07,59.5549
7.11E-07,57.8633
7.41E-07,56.4823
7.73E-07,55.4601
8.01E-07,54.9262
8.29E-07,54.7467
8.54E-07,54.932
8.78E-07,55.4781
8.97E-07,56.1885
9.16E-07,57.2223
9.35E-07,58.6703
9.48E-07,59.9199
9.62E-07,61.4493
9.75E-07,63.3152
9.89E-07,65.5873
1.00E-06,68.3504
1.01E-06,70.803
1.02E-06,73.6295
1.04E-06,76.8899
1.05E-06,80.6068
1.05E-06,83.3367
1.07E-06,89.4056
1.09E-06,100.907
1.11E-06,104.901
1.11E-06,106.895
1.12E-06,108.077
1.13E-06,108.722
1.13E-06,108.741
1.13E-06,108.504
1.14E-06,107.565
1.14E-06,106.095
1.15E-06,104.032
1.15E-06,101.042
1.16E-06,97.1881
1.17E-06,92.7279
1.17E-06,85.9867
1.19E-06,67.7427
1.20E-06,60.7276
1.21E-06,55.7917
1.22E-06,51.2244
1.22E-06,46.9935
1.23E-06,44.3998
1.23E-06,41.9849
1.23E-06,39.7289
1.24E-06,37.6295
1.24E-06,35.6963
1.25E-06,33.9229
1.25E-06,32.2925
1.26E-06,30.8036
1.26E-06,29.4651
1.27E-06,28.275
1.27E-06,27.213
1.27E-06,26.2872
1.28E-06,25.4424
1.28E-06,24.8851
1.29E-06,24.4445
1.29E-06,24.0512
1.30E-06,23.7277
1.32E-06,23.0927
1.33E-06,22.6385
1.34E-06,21.9022
1.36E-06,20.2491
1.37E-06,19.5274
1.38E-06,18.9132
1.40E-06,18.3965
1.41E-06,17.7686
1.43E-06,17.3108
1.45E-06,16.8381
1.47E-06,16.4538
1.50E-06,15.9976
1.53E-06,15.6351
1.57E-06,15.2423
1.64E-06,14.7619
1.72E-06,14.2935
1.80E-06,13.9647
1.85E-06,13.8248
1.87E-06,13.8115
1.89E-06,13.8495
1.91E-06,13.9684
1.93E-06,14.1276
1.94E-06,14.3568
1.95E-06,14.6461
1.96E-06,14.9534
1.96E-06,15.3711
1.97E-06,15.73
1.97E-06,16.169
1.98E-06,16.7026
1.98E-06,17.3441
1.99E-06,18.1037
1.99E-06,18.9849
2.00E-06,19.9816
2.00E-06,21.6459
2.01E-06,23.955
2.02E-06,24.9338
2.02E-06,25.7147
2.03E-06,26.2241
2.03E-06,26.6498
2.03E-06,26.9084
2.04E-06,26.9873
2.04E-06,26.8966
2.04E-06,26.6432
2.05E-06,26.1255
2.05E-06,25.5234
2.05E-06,24.6733
2.06E-06,23.5652
2.07E-06,20.6019
2.08E-06,19.4888
2.08E-06,18.4727
2.09E-06,17.5703
2.09E-06,16.7862
2.10E-06,16.1159
2.10E-06,15.5493
2.11E-06,15.0735
2.11E-06,14.6747
2.12E-06,14.1931
2.12E-06,13.8185
2.13E-06,13.4786
2.14E-06,13.1467
2.15E-06,12.8825
2.17E-06,12.6739
2.19E-06,12.3545
2.22E-06,12.0398
2.27E-06,11.672
2.43E-06,10.6152
2.47E-06,10.2361
2.52E-06,9.78059
2.55E-06,9.4797
2.59E-06,9.04626
2.64E-06,8.33671
2.66E-06,8.14434
2.68E-06,8.05365
2.68E-06,8.0345
2.70E-06,8.06619
2.70E-06,8.15465
2.71E-06,8.2512
2.72E-06,8.38174
2.73E-06,8.61999
2.73E-06,8.93324
2.74E-06,9.18565
2.75E-06,9.56013
2.75E-06,10.0632
2.76E-06,10.6768
2.77E-06,11.3041
2.78E-06,12.2336
2.81E-06,14.6684
2.83E-06,15.8662
2.84E-06,16.9359
2.86E-06,17.8672
2.87E-06,18.6748
2.89E-06,19.6004
2.94E-06,21.5401
2.95E-06,22.2943
2.97E-06,23.1702
2.98E-06,24.023
2.99E-06,25.0271
3.01E-06,26.1453
3.02E-06,27.2912
3.03E-06,28.6276
3.04E-06,30.1887
3.05E-06,32.0101
3.06E-06,33.385
3.06E-06,34.8966
3.07E-06,37.4237
3.08E-06,40.2398
3.11E-06,48.1556
3.12E-06,50.0052
3.12E-06,51.6121
3.13E-06,52.8806
3.14E-06,53.5558
3.14E-06,54.0074
3.15E-06,54.0696
3.15E-06,53.8648
3.16E-06,53.3053
3.16E-06,52.2651
3.17E-06,51.0915
3.18E-06,49.6725
3.18E-06,47.8175
3.19E-06,44.6818
3.21E-06,37.3771
3.22E-06,34.8732
3.22E-06,32.5386
3.23E-06,30.4083
3.24E-06,28.4995
3.24E-06,27.2155
3.25E-06,26.0556
3.25E-06,25.0146
3.26E-06,24.086
3.27E-06,23.0095
3.27E-06,22.1003
3.28E-06,21.3395
3.29E-06,20.7093
3.29E-06,20.1939
3.30E-06,19.779
3.31E-06,19.4525
3.32E-06,19.1157
3.33E-06,18.9207
3.34E-06,18.8401
3.35E-06,18.8991
3.36E-06,19.0514
3.37E-06,19.3031
3.38E-06,19.6564
3.39E-06,20.1103
3.40E-06,20.6709
3.41E-06,21.3479
3.43E-06,22.2632
3.44E-06,23.1448
3.44E-06,24.1546
3.45E-06,25.3093
3.46E-06,26.6541
3.47E-06,27.8096
3.48E-06,29.1122
3.48E-06,30.5849
3.49E-06,32.2548
3.50E-06,34.1532
3.50E-06,36.3161
3.51E-06,38.783
3.52E-06,40.6172
3.52E-06,42.6174
3.53E-06,44.795
3.53E-06,47.1598
3.53E-06,49.719
3.54E-06,53.9269
3.55E-06,58.562
3.56E-06,63.5676
3.57E-06,77.6967
3.58E-06,82.6514
3.59E-06,85.6139
3.59E-06,88.4218
3.59E-06,90.2811
3.60E-06,91.6765
3.60E-06,92.6151
3.61E-06,92.8528
3.61E-06,92.5476
3.62E-06,91.4986
3.62E-06,90.2581
3.62E-06,88.6343
3.63E-06,85.8245
3.63E-06,82.4036
3.64E-06,78.8765
3.64E-06,75.0031
3.65E-06,68.0003
3.66E-06,52.8186
3.67E-06,47.1724
3.67E-06,41.8496
3.68E-06,38.3204
3.68E-06,34.8258
3.68E-06,32.3763
3.69E-06,30.0765
3.69E-06,27.9263
3.69E-06,25.7086
3.70E-06,23.5702
3.70E-06,21.6191
3.70E-06,19.8453
3.71E-06,18.2378
3.71E-06,17.2525
3.71E-06,16.1625
3.72E-06,15.1587
3.72E-06,14.2353
3.72E-06,13.3862
3.73E-06,12.6059
3.73E-06,11.889
3.73E-06,11.2305
3.74E-06,10.4279
3.74E-06,9.86819
3.74E-06,9.35538
3.74E-06,8.88527
3.75E-06,8.31828
3.75E-06,7.8122
3.76E-06,7.35976
3.76E-06,6.95453
3.76E-06,6.59085
3.77E-06,6.24654
3.77E-06,5.92246
3.78E-06,5.63258
3.78E-06,5.37234
3.79E-06,5.13778
3.79E-06,4.92545
3.80E-06,4.64216
3.80E-06,4.47306
3.81E-06,4.22932
3.82E-06,4.01235
3.82E-06,3.81638
3.83E-06,3.63697
3.84E-06,3.43115
3.85E-06,3.2421
3.86E-06,3.06789
3.87E-06,2.87971
3.88E-06,2.75968
3.88E-06,2.64444
3.89E-06,2.5407
3.90E-06,2.47249
3.91E-06,2.41643
3.91E-06,2.36538
3.92E-06,2.33168
3.93E-06,2.31841
3.94E-06,2.31131
3.94E-06,2.32084
3.95E-06,2.34421
3.97E-06,2.39892
3.98E-06,2.46929
4.03E-06,2.7896
4.06E-06,2.93544
4.09E-06,3.06465
4.12E-06,3.21339
4.16E-06,3.34002
4.19E-06,3.44935
4.24E-06,3.5675
4.30E-06,3.6969
4.48E-06,4.05951
4.53E-06,4.16764
4.56E-06,4.25416
4.59E-06,4.36007
4.62E-06,4.45936
4.64E-06,4.58444
4.66E-06,4.72383
4.68E-06,4.85799
4.69E-06,4.97021
4.70E-06,5.1091
4.71E-06,5.28255
4.72E-06,5.44424
4.72E-06,5.64341
4.73E-06,5.86029
4.74E-06,6.05618
4.74E-06,6.28783
4.75E-06,6.56314
4.75E-06,6.89136
4.76E-06,7.24438
4.76E-06,7.6581
4.77E-06,7.9719
4.77E-06,8.44249
4.77E-06,8.97762
4.78E-06,9.58166
4.78E-06,10.2574
4.79E-06,11.0057
4.79E-06,11.8242
4.80E-06,12.7078
4.80E-06,14.134
4.82E-06,17.6414
4.82E-06,19.0338
4.83E-06,19.8187
4.83E-06,20.4675
4.84E-06,20.9655
4.84E-06,21.3272
4.84E-06,21.6293
4.85E-06,21.7791
4.85E-06,21.8246
4.85E-06,21.7851
4.86E-06,21.6006
4.86E-06,21.3036
4.86E-06,20.8056
4.87E-06,20.1463
4.87E-06,19.3594
4.88E-06,18.4713
4.88E-06,17.0231
4.89E-06,14.1991
4.90E-06,12.9253
4.91E-06,11.8185
4.91E-06,11.1361
4.91E-06,10.5026
4.92E-06,9.97578
4.92E-06,9.33813
4.92E-06,8.77336
4.93E-06,8.27842
4.93E-06,7.84881
4.94E-06,7.4791
4.94E-06,7.21251
4.94E-06,6.9799
4.95E-06,6.7778
4.95E-06,6.52466
4.96E-06,6.32243
4.96E-06,6.16204
4.97E-06,6.02117
4.98E-06,5.90962
4.98E-06,5.82838
4.99E-06,5.75608
5.00E-06,5.71487
5.01E-06,5.69565
5.01E-06,5.6956
5.03E-06,5.72041
5.04E-06,5.7775
5.06E-06,5.86031
5.07E-06,5.99459
5.09E-06,6.15973
5.11E-06,6.35432
5.13E-06,6.57832
5.14E-06,6.83887
5.16E-06,7.13266
5.18E-06,7.46155
5.20E-06,7.82756
5.22E-06,8.23858
5.24E-06,8.69134
5.25E-06,9.1868
5.27E-06,9.72491
5.29E-06,10.4206
5.32E-06,11.1685
5.36E-06,12.7207
5.40E-06,14.3859
5.43E-06,15.1057
5.45E-06,15.7913
5.47E-06,16.3337
5.49E-06,16.7626
5.51E-06,17.0616
5.53E-06,17.2445
5.55E-06,17.3278
5.57E-06,17.3063
5.60E-06,17.1486
5.63E-06,16.8889
5.71E-06,16.0712
5.74E-06,15.8382
5.77E-06,15.6947
5.79E-06,15.6612
5.82E-06,15.708
5.84E-06,15.8277
5.86E-06,16.0324
5.88E-06,16.3359
5.90E-06,16.7458
5.91E-06,17.1388
5.93E-06,17.6172
5.94E-06,18.1944
5.96E-06,18.8868
5.97E-06,19.5022
5.98E-06,20.2053
5.99E-06,21.0074
6.00E-06,21.9207
6.02E-06,22.9585
6.03E-06,24.1347
6.04E-06,25.4627
6.05E-06,26.9541
6.06E-06,28.6169
6.07E-06,30.453
6.08E-06,32.4547
6.10E-06,34.6017
6.13E-06,42.3665
6.15E-06,45.2351
6.16E-06,47.2098
6.17E-06,48.5953
6.19E-06,49.7137
6.20E-06,50.4635
6.21E-06,50.9316
6.24E-06,51.4157
6.25E-06,51.9108
6.26E-06,52.6105
6.26E-06,53.3414
6.27E-06,54.4699
6.27E-06,55.652
6.28E-06,57.1213
6.28E-06,58.9159
6.29E-06,61.073
6.29E-06,63.5072
6.30E-06,66.057
6.30E-06,68.9431
6.31E-06,72.1741
6.31E-06,74.5208
6.32E-06,79.6668
6.32E-06,85.3788
6.33E-06,91.5775
6.34E-06,101.51
6.35E-06,113.229
6.35E-06,121.079
6.36E-06,126.555
6.36E-06,131.189
6.37E-06,133.974
6.37E-06,136.071
6.38E-06,137.41
6.38E-06,137.937
6.38E-06,137.616
6.39E-06,136.28
6.39E-06,133.894
6.40E-06,130.879
6.40E-06,126.548
6.41E-06,121.351
6.41E-06,116.149
6.42E-06,108.497
6.42E-06,96.0099
6.44E-06,76.6918
6.44E-06,68.4481
6.45E-06,62.5551
6.45E-06,56.969
6.46E-06,51.7278
6.46E-06,46.857
6.46E-06,42.3702
6.47E-06,39.5944
6.47E-06,36.9897
6.47E-06,34.5532
6.47E-06,32.2809
6.48E-06,30.1676
6.48E-06,28.2071
6.48E-06,26.3927
6.49E-06,24.7171
6.49E-06,23.1726
6.49E-06,21.7515
6.49E-06,20.4457
6.50E-06,19.1903
6.50E-06,18.0445
6.50E-06,16.9997
6.51E-06,16.0476
6.51E-06,15.1804
6.51E-06,14.4265
6.51E-06,13.5414
6.52E-06,12.7526
6.52E-06,12.049
6.53E-06,11.4206
6.53E-06,10.8585
6.53E-06,10.3548
6.54E-06,9.90258
6.54E-06,9.43698
6.54E-06,8.97214
6.55E-06,8.56417
6.55E-06,8.20467
6.56E-06,7.88664
6.56E-06,7.60421
6.57E-06,7.2369
6.58E-06,6.93974
6.58E-06,6.709
6.59E-06,6.44515
6.60E-06,6.22287
6.61E-06,6.03495
6.62E-06,5.87579
6.63E-06,5.68168
6.64E-06,5.53153
6.65E-06,5.4198
6.66E-06,5.33701
6.67E-06,5.27927
6.69E-06,5.24375
6.70E-06,5.22816
6.71E-06,5.23628
6.73E-06,5.2705
6.74E-06,5.33903
6.76E-06,5.44088
6.77E-06,5.57873
6.79E-06,5.75695
6.80E-06,5.95705
6.82E-06,6.20132
6.83E-06,6.44471
6.84E-06,6.73115
6.85E-06,7.06908
6.86E-06,7.3283
6.87E-06,7.61943
6.88E-06,7.94762
6.88E-06,8.31929
6.89E-06,8.74257
6.90E-06,9.22782
6.90E-06,9.64034
6.91E-06,10.1022
6.92E-06,10.622
6.92E-06,11.2101
6.93E-06,11.8792
6.93E-06,12.6443
6.94E-06,13.2166
6.94E-06,13.8456
6.95E-06,14.685
6.95E-06,15.6291
6.96E-06,16.6923
6.96E-06,17.5773
6.96E-06,18.4333
6.97E-06,19.6034
6.97E-06,20.8943
6.97E-06,22.3165
6.98E-06,23.6606
6.98E-06,25.5242
6.99E-06,27.58
6.99E-06,29.9248
7.00E-06,32.4369
7.00E-06,34.8892
7.00E-06,37.5214
7.01E-06,40.3305
7.01E-06,44.8593
7.02E-06,49.7273
7.03E-06,56.6274
7.04E-06,70.8915
7.05E-06,77.1255
7.05E-06,81.3883
7.06E-06,84.3203
7.06E-06,87.2113
7.07E-06,89.3445
7.07E-06,91.4563
7.08E-06,92.5751
7.08E-06,93.1004
7.08E-06,93.1619
7.09E-06,92.8608
7.09E-06,91.8058
7.10E-06,89.9494
7.10E-06,87.5757
7.11E-06,84.6473
7.11E-06,81.2426
7.12E-06,76.1135
7.13E-06,70.1902
7.14E-06,53.8898
7.15E-06,47.6994
7.16E-06,43.3413
7.16E-06,39.276
7.17E-06,35.5299
7.17E-06,33.2163
7.17E-06,31.0504
7.18E-06,29.0308
7.18E-06,27.154
7.19E-06,25.4155
7.19E-06,23.8092
7.19E-06,22.3287
7.20E-06,20.9667
7.20E-06,19.7158
7.20E-06,18.5683
7.21E-06,17.5165
7.21E-06,16.5531
7.21E-06,15.6709
7.22E-06,14.8629
7.22E-06,14.1227
7.23E-06,13.2047
7.23E-06,12.424
7.24E-06,11.7255
7.24E-06,11.099
7.25E-06,10.5359
7.25E-06,9.96373
7.26E-06,9.53843
7.26E-06,8.96956
7.27E-06,8.47175
7.28E-06,8.0339
7.28E-06,7.64693
7.29E-06,7.36563
7.29E-06,7.06655
7.30E-06,6.67348
7.31E-06,6.33623
7.32E-06,6.04514
7.33E-06,5.79261
7.34E-06,5.52764
7.36E-06,5.28399
7.37E-06,5.07942
7.38E-06,4.90729
7.39E-06,4.76245
7.41E-06,4.60492
7.43E-06,4.48136
7.44E-06,4.38616
7.46E-06,4.31485
7.48E-06,4.26366
7.50E-06,4.21652
7.55E-06,4.16537
7.57E-06,4.12083
7.59E-06,4.07542
7.60E-06,4.01014
7.61E-06,3.91409
7.62E-06,3.78879
7.64E-06,3.63507
7.65E-06,3.45755
7.68E-06,2.95183
7.69E-06,2.77315
7.70E-06,2.65568
7.71E-06,2.55619
7.72E-06,2.48149
7.73E-06,2.43206
7.74E-06,2.39611
7.74E-06,2.37513
7.75E-06,2.36261
7.76E-06,2.36168
7.77E-06,2.36953
7.77E-06,2.38897
7.79E-06,2.43627
7.80E-06,2.50074
7.82E-06,2.60595
7.83E-06,2.72624
7.86E-06,2.925
7.88E-06,3.13974
7.91E-06,3.36939
7.93E-06,3.61608
7.96E-06,3.8835
7.98E-06,4.0755
8.00E-06,4.34441
8.02E-06,4.63858
8.04E-06,4.9232
8.06E-06,5.23407
8.08E-06,5.5748
8.10E-06,5.94945
8.12E-06,6.40749
8.14E-06,6.91968
8.16E-06,7.29541
8.17E-06,7.7019
8.18E-06,8.14245
8.20E-06,8.62075
8.21E-06,9.14097
8.23E-06,9.85907
8.25E-06,10.6613
8.26E-06,11.249
8.27E-06,11.8841
8.28E-06,12.5714
8.30E-06,13.3166
8.31E-06,14.1258
8.32E-06,15.2497
8.34E-06,16.5039
8.35E-06,17.4221
8.36E-06,18.4138
8.37E-06,19.4868
8.38E-06,20.6496
8.39E-06,21.9122
8.40E-06,23.4559
8.41E-06,25.1563
8.42E-06,27.0345
8.43E-06,29.1149
8.44E-06,31.4266
8.45E-06,33.3485
8.46E-06,35.6984
8.47E-06,38.2869
8.48E-06,41.1462
8.49E-06,43.9313
8.50E-06,46.5726
8.50E-06,49.4418
8.51E-06,52.5648
8.52E-06,55.971
8.53E-06,59.694
8.53E-06,63.7722
8.54E-06,68.2496
8.55E-06,73.1764
8.56E-06,78.6102
8.56E-06,84.617
8.57E-06,91.2718
8.58E-06,96.7393
8.58E-06,102.66
8.59E-06,109.076
8.59E-06,116.038
8.60E-06,123.595
8.60E-06,131.805
8.61E-06,140.725
8.61E-06,150.418
8.62E-06,160.948
8.62E-06,172.381
8.63E-06,184.783
8.64E-06,198.217
8.64E-06,212.742
8.65E-06,228.411
8.65E-06,245.267
8.66E-06,263.336
8.66E-06,289.335
8.67E-06,317.473
8.68E-06,347.629
8.69E-06,379.578
8.70E-06,430.087
8.72E-06,533.588
8.73E-06,569.306
8.74E-06,602.052
8.74E-06,628.275
8.75E-06,650.284
8.76E-06,666.798
8.76E-06,673.672
8.77E-06,682.049
8.77E-06,685.403
8.78E-06,685.492
8.78E-06,683.574
8.79E-06,677.677
8.79E-06,665.463
8.80E-06,651.538
8.81E-06,631.122
8.81E-06,607.077
8.82E-06,580.164
8.83E-06,541.171
8.86E-06,427.952
8.87E-06,392.772
8.88E-06,359.727
8.88E-06,329.188
8.89E-06,308.047
8.90E-06,288.445
8.90E-06,270.363
8.91E-06,252.696
8.92E-06,236.141
8.92E-06,221.158
8.93E-06,209.982
8.94E-06,197.53
8.94E-06,186.283
8.95E-06,176.702
8.96E-06,165.585
8.97E-06,155.69
8.98E-06,146.845
8.99E-06,138.898
8.99E-06,131.721
9.00E-06,125.206
9.01E-06,119.263
9.02E-06,111.263
9.04E-06,104.199
9.05E-06,97.9407
9.06E-06,92.4043
9.08E-06,87.5461
9.09E-06,83.3557
9.10E-06,79.8541
9.11E-06,77.9267
9.12E-06,76.3512
9.13E-06,75.157
9.14E-06,74.379
9.14E-06,74.0566
9.15E-06,74.2312
9.16E-06,74.7559
9.17E-06,75.9198
9.18E-06,77.671
9.19E-06,80.016
9.19E-06,82.9355
9.20E-06,86.3893
9.21E-06,90.278
9.24E-06,104.806
9.25E-06,108.904
9.26E-06,111.963
9.27E-06,113.734
9.27E-06,115.071
9.28E-06,115.559
9.28E-06,115.614
9.29E-06,115.27
9.29E-06,114.434
9.30E-06,113.117
9.31E-06,110.303
9.32E-06,106.61
9.32E-06,103.745
9.34E-06,97.3115
9.36E-06,79.7762
9.38E-06,73.1512
9.38E-06,68.5502
9.39E-06,64.3164
9.40E-06,60.5592
9.41E-06,57.1663
9.42E-06,54.1225
9.43E-06,51.4044
9.44E-06,48.5806
9.45E-06,46.1213
9.46E-06,43.9795
9.47E-06,42.1123
9.48E-06,40.4822
9.49E-06,39.0576
9.50E-06,37.4327
9.51E-06,36.077
9.53E-06,34.9532
9.54E-06,34.0334
9.55E-06,33.2967
9.57E-06,32.7272
9.58E-06,32.3118
9.60E-06,31.9817
9.62E-06,31.8588
9.64E-06,31.9519
9.68E-06,32.3964
9.69E-06,32.4888
9.71E-06,32.4237
9.72E-06,32.1383
9.74E-06,31.6566
9.75E-06,31.0264
9.76E-06,30.2885
9.78E-06,29.062
9.80E-06,27.1611
9.84E-06,23.5995
9.86E-06,21.9364
9.88E-06,20.4345
9.89E-06,19.5349
9.91E-06,18.7191
9.92E-06,17.9866
9.93E-06,17.3365
9.95E-06,16.7689
9.96E-06,16.2869
9.97E-06,15.9325
9.98E-06,15.6645
1.00E-05,15.5001
1.00E-05,15.4602
1.00E-05,15.5079
1.00E-05,15.662
1.00E-05,15.8347
1.00E-05,16.0631
1.00E-05,16.3478
1.00E-05,16.7025
1.01E-05,17.1342
1.01E-05,17.598
1.01E-05,18.3394
1.01E-05,19.2244
1.01E-05,20.2602
1.01E-05,21.45
1.01E-05,22.7919
1.01E-05,24.2777
1.01E-05,25.8917
1.01E-05,28.2023
1.01E-05,33.8908
1.01E-05,36.3764
1.02E-05,37.8926
1.02E-05,39.2097
1.02E-05,40.1325
1.02E-05,40.9551
1.02E-05,41.4371
1.02E-05,41.7415
1.02E-05,41.8179
1.02E-05,41.7172
1.02E-05,41.3553
1.02E-05,40.7392
1.02E-05,39.8687
1.02E-05,38.4032
1.02E-05,36.6792
1.02E-05,32.8464
1.03E-05,29.7149
1.03E-05,27.463
1.03E-05,26.4209
1.03E-05,24.7318
1.03E-05,23.5963
1.03E-05,22.5708
1.03E-05,21.9454
1.03E-05,20.8241
1.03E-05,19.9399
1.03E-05,19.1675
1.03E-05,18.4912
1.04E-05,17.8968
1.04E-05,17.1323
1.04E-05,16.4904
1.04E-05,15.9451
1.04E-05,15.4771
1.04E-05,14.9488
1.04E-05,14.5083
1.05E-05,14.1393
1.05E-05,13.6963
1.05E-05,13.3665
1.05E-05,13.1472
1.06E-05,13.0246
1.06E-05,12.9693
1.06E-05,12.9654
1.06E-05,12.9986
1.07E-05,13.1028
1.07E-05,13.6128
1.08E-05,13.7395
1.08E-05,13.7934
1.08E-05,13.7612
1.09E-05,13.6461
1.09E-05,13.4221
1.10E-05,12.7782
1.10E-05,12.4797
1.11E-05,12.3402
1.11E-05,12.2509
1.12E-05,12.2123
1.12E-05,12.2377
1.12E-05,12.3064
1.13E-05,12.4509
1.13E-05,12.6783
1.13E-05,12.9175
1.13E-05,13.2334
1.14E-05,13.6515
1.14E-05,14.0068
1.14E-05,14.445
1.14E-05,14.8455
1.14E-05,15.3281
1.15E-05,15.7601
1.15E-05,16.2703
1.15E-05,16.8812
1.15E-05,17.6236
1.15E-05,18.2115
1.15E-05,18.8911
1.15E-05,19.6806
1.15E-05,20.601
1.15E-05,21.6761
1.15E-05,22.9323
1.15E-05,23.8841
1.15E-05,24.9374
1.15E-05,26.5081
1.15E-05,27.8246
1.15E-05,29.2678
1.16E-05,31.3993
1.16E-05,33.2688
1.16E-05,35.5351
1.16E-05,37.994
1.16E-05,41.2489
1.16E-05,45.08
1.16E-05,50.5377
1.16E-05,61.7702
1.16E-05,65.6915
1.16E-05,69.2197
1.16E-05,72.2021
1.16E-05,73.8173
1.16E-05,75.0912
1.16E-05,75.9936
1.17E-05,76.4936
1.17E-05,76.613
1.17E-05,76.281
1.17E-05,75.6402
1.17E-05,74.5445
1.17E-05,72.8951
1.17E-05,71.0215
1.17E-05,68.827
1.17E-05,65.0233
1.17E-05,60.7427
1.17E-05,54.5777
1.17E-05,45.1193
1.17E-05,40.5979
1.17E-05,36.3603
1.17E-05,33.7309
1.18E-05,31.2763
1.18E-05,29.0067
1.18E-05,26.9767
1.18E-05,25.1283
1.18E-05,23.4301
1.18E-05,21.861
1.18E-05,20.4754
1.18E-05,19.2622
1.18E-05,18.2089
1.18E-05,17.302
1.18E-05,16.4643
1.18E-05,15.7669
1.18E-05,15.1929
1.18E-05,14.7264
1.18E-05,14.3529
1.18E-05,13.993
1.18E-05,13.7166
1.18E-05,13.5424
1.19E-05,13.4495
1.19E-05,13.4211
1.19E-05,13.4678
1.19E-05,13.6042
1.19E-05,13.809
1.19E-05,14.2171
1.19E-05,14.6715
1.19E-05,15.2013
1.20E-05,15.8064
1.20E-05,16.4905
1.20E-05,17.2611
1.20E-05,18.1969
1.20E-05,19.3009
1.20E-05,20.5672
1.20E-05,21.5167
1.21E-05,22.5633
1.21E-05,23.7204
1.21E-05,25.0034
1.21E-05,26.4309
1.21E-05,28.0248
1.21E-05,29.8118
1.21E-05,31.8242
1.21E-05,33.5054
1.21E-05,35.3569
1.22E-05,37.404
1.22E-05,39.6782
1.22E-05,42.2182
1.22E-05,44.8719
1.22E-05,47.7368
1.22E-05,50.958
1.22E-05,54.6031
1.22E-05,57.3088
1.22E-05,60.2678
1.22E-05,63.7015
1.22E-05,67.7062
1.22E-05,72.1649
1.22E-05,77.1383
1.22E-05,82.6917
1.22E-05,88.8945
1.23E-05,94.0161
1.23E-05,99.574
1.23E-05,105.598
1.23E-05,114.314
1.23E-05,123.444
1.23E-05,133.34
1.23E-05,141.728
1.23E-05,155.357
1.23E-05,167.01
1.23E-05,181.431
1.23E-05,196.815
